scenario,region,year,median,upper,lower
ssp126,Sub-Saharan Africa (Central),2068,-0.030985312247999275,0.23435938356174538,-0.3126427895455052
ssp126,Sub-Saharan Africa (Central),2069,-0.009253439818717624,0.2728585355833157,-0.32915692637546035
ssp126,Sub-Saharan Africa (Central),2070,-0.0607800690244531,0.22846579951628795,-0.38316946627074305
ssp126,Sub-Saharan Africa (Central),2071,-0.0762539762201726,0.2223984881481633,-0.42152364301173795
ssp126,Sub-Saharan Africa (Central),2072,-0.06035953074721334,0.17309052621121368,-0.36468197921667417
ssp126,Sub-Saharan Africa (Central),2073,-0.022121574763318108,0.25388536975958254,-0.30775818694032037
ssp126,Sub-Saharan Africa (Central),2074,-0.008918600834405765,0.41631250130054553,-0.34425094937054684
ssp126,Sub-Saharan Africa (Central),2075,-0.06601077638352137,0.21174094946397587,-0.38007325374803536
ssp126,Sub-Saharan Africa (Central),2076,-0.010551616756345084,0.2815780791663112,-0.33479042404906706
ssp126,Sub-Saharan Africa (Central),2077,-0.07804184471832087,0.2938530029497929,-0.4144127028665238
ssp126,Sub-Saharan Africa (Central),2078,-0.02410513597523334,0.30073183855850893,-0.3666871850133907
ssp126,Sub-Saharan Africa (Central),2079,-0.01730312757127095,0.24704942438307095,-0.41319184929674074
ssp126,Sub-Saharan Africa (Central),2080,-0.02921917646866845,0.25560251380752014,-0.4178007281820362
ssp126,Sub-Saharan Africa (Central),2081,-0.08171997272526355,0.25304272315939325,-0.487708527785913
ssp126,Sub-Saharan Africa (Central),2082,-0.057149371396793214,0.2917032835322085,-0.3796912264987487
ssp126,Sub-Saharan Africa (Central),2083,-0.043111224338030496,0.25755650326003426,-0.394988701538989
ssp126,Sub-Saharan Africa (Central),2084,-0.0359163203189361,0.37067884248377797,-0.3830912166909748
ssp126,Sub-Saharan Africa (Central),2085,-0.0543325001857724,0.26145246857454885,-0.3888202768477427
ssp126,Sub-Saharan Africa (Central),2086,-0.02827268297606267,0.3419057263641058,-0.3802294392887699
ssp126,Sub-Saharan Africa (Central),2087,-0.04365836711479787,0.2665651260843748,-0.36364250837873296
ssp126,Sub-Saharan Africa (Central),2088,0.006443600422308293,0.2320914652016447,-0.2588749127290253
ssp126,Sub-Saharan Africa (Central),2089,-0.02252413286637278,0.2905176068289811,-0.36113243397865524
ssp126,Sub-Saharan Africa (Central),2090,-0.04045009423577284,0.27167161934499756,-0.39518900760029174
ssp126,Sub-Saharan Africa (Central),2091,-0.04764840649660229,0.21609104578239366,-0.4002382272466448
ssp126,Sub-Saharan Africa (Central),2092,-0.003157116246036651,0.2849121693469311,-0.36497966651082336
ssp126,Sub-Saharan Africa (Central),2093,-0.023600926457028493,0.25417460630543454,-0.31501538353008485
ssp126,Sub-Saharan Africa (Central),2094,-0.002503081740155011,0.4278148396730399,-0.39056583497321284
ssp126,Sub-Saharan Africa (Central),2095,-0.0541985643932783,0.21352475882063898,-0.3546177519219995
ssp126,Sub-Saharan Africa (Central),2096,-0.039464021609838085,0.20888078482537203,-0.370263886352336
ssp126,Sub-Saharan Africa (Central),2097,-0.05415503004940447,0.19466810403609236,-0.3450363674158907
ssp126,Sub-Saharan Africa (Central),2098,-0.07240756326447695,0.18526003567082547,-0.3715853153926996
ssp126,Sub-Saharan Africa (Central),2099,-0.04683101568925352,0.2655519140468124,-0.42041232734222367
ssp126,Sub-Saharan Africa (Central),2100,-0.013608747258896159,0.2541082870242265,-0.4073904805859357
ssp126,Sub-Saharan Africa (East),2015,-0.11818915712133382,0.11068140824461706,-0.36585093040000843
ssp126,Sub-Saharan Africa (East),2016,0.04392703038424983,0.27277813907098075,-0.14528271504188944
ssp126,Sub-Saharan Africa (East),2017,0.007373907998818652,0.1885480452067611,-0.15516439108579513
ssp126,Sub-Saharan Africa (East),2018,-0.03269413893808881,0.2420536987082356,-0.1792002392588504
ssp126,Sub-Saharan Africa (East),2019,0.042820818364955215,0.22458772117711504,-0.10242047205675496
ssp126,Sub-Saharan Africa (East),2020,-0.005573831689527964,0.2527146258907322,-0.16585435481599153
ssp126,Sub-Saharan Africa (East),2021,0.07131353342220592,0.310676808734626,-0.13843953802681386
ssp126,Sub-Saharan Africa (East),2022,0.024916893183736022,0.24410429664319008,-0.1836324845304224
ssp126,Sub-Saharan Africa (East),2023,0.02288118740388967,0.19002652032848674,-0.36999949139483945
ssp126,Sub-Saharan Africa (East),2024,0.06671995161257982,0.3333359576363459,-0.24918667902330643
ssp126,Sub-Saharan Africa (East),2025,0.11678282114916527,0.3800343783482115,-0.05547735052090984
ssp126,Sub-Saharan Africa (East),2026,0.10081427580339053,0.4111853221270016,-0.2815735666033561
ssp126,Sub-Saharan Africa (East),2027,-0.017913367132546654,0.2024343361625412,-0.2702412856052021
ssp126,Sub-Saharan Africa (East),2028,0.004274170806443323,0.2828919678912892,-0.22546091825255218
ssp126,Sub-Saharan Africa (East),2029,0.09438273615593573,0.31753702616630647,-0.08404920537867273
ssp126,Sub-Saharan Africa (East),2030,0.07348923971320076,0.3260652332902948,-0.12692461529152632
ssp126,Sub-Saharan Africa (East),2031,0.11266174403880669,0.3735743159478103,-0.16060391658188738
ssp126,Sub-Saharan Africa (East),2032,0.006222864393432559,0.36507351581324843,-0.2295159405569592
ssp126,Sub-Saharan Africa (East),2033,0.10524181974009039,0.37170483549663896,-0.11311681414409377
ssp126,Sub-Saharan Africa (East),2034,0.0660135205295056,0.4037220369837413,-0.1765309702051919
ssp126,Sub-Saharan Africa (East),2035,0.0758338895031585,0.3839512686934007,-0.17392242418373732
ssp126,Sub-Saharan Africa (East),2036,0.08205954120859715,0.3698267484882867,-0.16701337072770295
ssp126,Sub-Saharan Africa (East),2037,0.13377082896927917,0.4069286598262307,-0.19129755389890732
ssp126,Sub-Saharan Africa (East),2038,0.08343797330089231,0.4097858277084976,-0.15858524464234236
ssp126,Sub-Saharan Africa (East),2039,0.030172565578716615,0.48097351374496566,-0.16611022767400507
ssp126,Sub-Saharan Africa (East),2040,0.08838677399412376,0.36741229129285374,-0.20138646839565943
ssp126,Sub-Saharan Africa (East),2041,0.08134398828056177,0.36070099251755533,-0.18652786896031123
ssp126,Sub-Saharan Africa (East),2042,0.08386215669531971,0.3811560810705566,-0.18583059142617253
ssp126,Sub-Saharan Africa (East),2043,0.12627369049472037,0.4688815026347263,-0.1615100899558552
ssp126,Sub-Saharan Africa (East),2044,0.07976955705344224,0.3890292469557398,-0.18543532453556894
ssp126,Sub-Saharan Africa (East),2045,0.11900375802914454,0.43348056002306645,-0.18945153421273914
ssp126,Sub-Saharan Africa (East),2046,0.06290185161460826,0.4104864202880207,-0.21488679129270594
ssp126,Sub-Saharan Africa (East),2047,0.10179261593826183,0.3458588762298496,-0.14082677360616244
ssp126,Sub-Saharan Africa (East),2048,0.03950872647181214,0.2929311643485131,-0.2780283379051678
ssp126,Sub-Saharan Africa (East),2049,0.12026426073492047,0.42246117403432454,-0.17136886459162565
ssp126,Sub-Saharan Africa (East),2050,0.16011425009209468,0.5549366195548391,-0.1955083579789296
ssp126,Sub-Saharan Africa (East),2051,0.13425377422638718,0.5933140519889128,-0.11596715229904715
ssp126,Sub-Saharan Africa (East),2052,0.0715737015982647,0.396964131267325,-0.26732445431246815
ssp126,Sub-Saharan Africa (East),2053,0.0603988343755546,0.46345680539206907,-0.21617271296325205
ssp126,Sub-Saharan Africa (East),2054,0.14263145448114045,0.4940435545534239,-0.3014500697898899
ssp126,Sub-Saharan Africa (East),2055,0.05751842115695638,0.3207938536171337,-0.1487767287417153
ssp126,Sub-Saharan Africa (East),2056,0.161366846416513,0.5217806059857384,-0.1632412101938744
ssp126,Sub-Saharan Africa (East),2057,0.07815923110343448,0.4045464033766414,-0.21461504335938086
ssp126,Sub-Saharan Africa (East),2058,0.0769703326294433,0.44907493779281143,-0.16536564739276968
ssp126,Sub-Saharan Africa (East),2059,0.1146568677204769,0.4368929323898137,-0.1655190009782288
ssp126,Sub-Saharan Africa (East),2060,0.09538948181790374,0.4590333583756593,-0.243755364586902
ssp126,Sub-Saharan Africa (East),2061,0.11472049010689744,0.43335856260464173,-0.27956512253065746
ssp126,Sub-Saharan Africa (East),2062,0.12910469964570837,0.5203190560879689,-0.2193708948809049
ssp126,Sub-Saharan Africa (East),2063,0.10710683469554283,0.4189304531695998,-0.1849603951158528
ssp126,Sub-Saharan Africa (East),2064,0.08630352338133562,0.4102854948278768,-0.23579399233388224
ssp126,Sub-Saharan Africa (East),2065,0.08715698045303633,0.3634777371720133,-0.17082763274459756
ssp126,Sub-Saharan Africa (East),2066,0.073333733533822,0.39649140933746235,-0.24947513417867143
ssp126,Sub-Saharan Africa (East),2067,0.16475494979745164,0.5876852323766378,-0.18271502015286883
ssp126,Sub-Saharan Africa (East),2068,0.10385800521364175,0.44270866113011487,-0.17177922389736083
ssp126,Sub-Saharan Africa (East),2069,0.08274383590429935,0.4122676664694257,-0.226890760973982
ssp126,Sub-Saharan Africa (East),2070,0.11343740976836258,0.4669702955915348,-0.1789250184972907
ssp126,Sub-Saharan Africa (East),2071,0.09368734802265877,0.5857913409295351,-0.12204859119702008
ssp126,Sub-Saharan Africa (East),2072,0.07134216031880669,0.32092752516813133,-0.1739827476813218
ssp126,Sub-Saharan Africa (East),2073,0.10430386039244155,0.46722818720349285,-0.15934287049172793
ssp126,Sub-Saharan Africa (East),2074,0.08235285605925569,0.45603217978821564,-0.24701137317761662
ssp126,Sub-Saharan Africa (East),2075,0.13163982783931516,0.4534072045636903,-0.1906612436297209
ssp126,Sub-Saharan Africa (East),2076,0.11436690819962436,0.4887618823103535,-0.14912535730712662
ssp126,Sub-Saharan Africa (East),2077,0.11032317444914952,0.5134240706995647,-0.23957516980685883
ssp126,Sub-Saharan Africa (East),2078,0.12855815107358737,0.5276315462080103,-0.14385849808770385
ssp126,Sub-Saharan Africa (East),2079,0.11829340920806963,0.4729814443484293,-0.14566052551365727
ssp126,Sub-Saharan Africa (East),2080,0.14084864305307931,0.5070983675650751,-0.12165036623040812
ssp126,Sub-Saharan Africa (East),2081,0.11371954885089153,0.42005775723462757,-0.22621563082137683
ssp126,Sub-Saharan Africa (East),2082,0.152902376180311,0.5518064611866003,-0.19528288876253797
ssp126,Sub-Saharan Africa (East),2083,0.07080296443878886,0.43576643267905046,-0.15624688368408643
ssp126,Sub-Saharan Africa (East),2084,0.11216031777203384,0.48125418684980786,-0.2101015362917385
ssp126,Sub-Saharan Africa (East),2085,0.1491448881829207,0.4849595111417795,-0.19468682778775415
ssp126,Sub-Saharan Africa (East),2086,0.1444679593493099,0.5688211761028089,-0.1610509650638921
ssp126,Sub-Saharan Africa (East),2087,0.14012455559452341,0.49561749816953804,-0.09266132306368675
ssp126,Sub-Saharan Africa (East),2088,0.056253435432907395,0.4433777936096504,-0.20653039438422818
ssp126,Sub-Saharan Africa (East),2089,0.04011406284055852,0.38792283347801204,-0.21610703801448314
ssp126,Sub-Saharan Africa (East),2090,0.11823870477513765,0.4402991542422087,-0.18273600393948009
ssp126,Sub-Saharan Africa (East),2091,0.06443898144948434,0.4024430709630113,-0.28623454892046885
ssp126,Sub-Saharan Africa (East),2092,0.07029551043153859,0.3862506675709446,-0.22837785767688706
ssp126,Sub-Saharan Africa (East),2093,0.1197541267162805,0.562392420625603,-0.1701183379466375
ssp126,Sub-Saharan Africa (East),2094,0.15212887811277298,0.5611737305261693,-0.17504680152102559
ssp126,Sub-Saharan Africa (East),2095,0.08300149964990666,0.4793815457323328,-0.2744774461567987
ssp126,Sub-Saharan Africa (East),2096,0.09446863574031994,0.5469111546005576,-0.16072068469413167
ssp126,Sub-Saharan Africa (East),2097,0.0555080911892567,0.40536216306909123,-0.20358195178493402
ssp126,Sub-Saharan Africa (East),2098,0.06457399711403866,0.35483198394821797,-0.2879562011688165
ssp126,Sub-Saharan Africa (East),2099,0.1256251192642921,0.5165669813476053,-0.22621639768062565
ssp126,Sub-Saharan Africa (East),2100,0.08077492989365354,0.4010109098067009,-0.21765767531705257
ssp126,Sub-Saharan Africa (Southern),2015,-0.6102083401427763,-0.16218836428167877,-1.2599437346632842
ssp126,Sub-Saharan Africa (Southern),2016,0.13522975090674194,0.5468778388935409,-0.18952439287895187
ssp126,Sub-Saharan Africa (Southern),2017,0.07366161426840279,0.36416947296582003,-0.15868153552823222
ssp126,Sub-Saharan Africa (Southern),2018,0.0296643501514815,0.30423391725715404,-0.25118366947346826
ssp126,Sub-Saharan Africa (Southern),2019,0.18726240419145768,0.5191143954554877,0.016884566925970648
ssp126,Sub-Saharan Africa (Southern),2020,0.1556430710761525,0.4641004723317056,-0.059139042541204015
ssp126,Sub-Saharan Africa (Southern),2021,0.15662934143573892,0.5137313560696697,-0.3279529830580973
ssp126,Sub-Saharan Africa (Southern),2022,0.29583170291933136,0.7060973460695752,-0.07749968521327516
ssp126,Sub-Saharan Africa (Southern),2023,0.2020359427026861,0.690998490540107,-0.15805612266680172
ssp126,Sub-Saharan Africa (Southern),2024,0.22946206317452678,0.6240001045040203,-0.20522820612434528
ssp126,Sub-Saharan Africa (Southern),2025,0.1738301768603101,0.8021190452903099,-0.14159911372915665
ssp126,Sub-Saharan Africa (Southern),2026,0.31395143351888777,0.7085005910764192,-0.04204807989177864
ssp126,Sub-Saharan Africa (Southern),2027,0.20406051132419023,0.4980833621098376,-0.10690711133870998
ssp126,Sub-Saharan Africa (Southern),2028,0.22926742313386939,0.6058138198788854,-0.29619011967746933
ssp126,Sub-Saharan Africa (Southern),2029,0.29555439604249756,0.7057411788944499,-0.21134699311284882
ssp126,Sub-Saharan Africa (Southern),2030,0.2617027606688893,0.6177118331981483,-0.21536193747729218
ssp126,Sub-Saharan Africa (Southern),2031,0.3052918298775502,0.8603194588163748,-0.15222387322674746
ssp126,Sub-Saharan Africa (Southern),2032,0.309568437105014,0.7755441157252037,-0.0460501208798341
ssp126,Sub-Saharan Africa (Southern),2033,0.29251736742620693,0.7712347096316449,-0.24331725766141563
ssp126,Sub-Saharan Africa (Southern),2034,0.30549778465519495,0.8538615889777541,-0.07932807966236251
ssp126,Sub-Saharan Africa (Southern),2035,0.2957514933115455,0.7190800203104473,-0.028709516032442546
ssp126,Sub-Saharan Africa (Southern),2036,0.33085076990485973,0.7310330150457758,-0.034933271939139844
ssp126,Sub-Saharan Africa (Southern),2037,0.35779273693287195,0.8176103951258319,-0.12615219101772687
ssp126,Sub-Saharan Africa (Southern),2038,0.2916881211254392,0.7408520835218633,-0.15078653276326306
ssp126,Sub-Saharan Africa (Southern),2039,0.30624206957417144,0.7396063542000844,-0.03427408228070127
ssp126,Sub-Saharan Africa (Southern),2040,0.23961524620210284,0.6276714823550154,-0.11730926577375608
ssp126,Sub-Saharan Africa (Southern),2041,0.2658141696456582,0.7470246149309694,-0.13855155848695017
ssp126,Sub-Saharan Africa (Southern),2042,0.4058982511185967,0.8743728754685873,0.0038665042113705437
ssp126,Sub-Saharan Africa (Southern),2043,0.4234971703676571,0.9199713142506513,-0.008541007293909953
ssp126,Sub-Saharan Africa (Southern),2044,0.37009611687886945,0.82728322540178,0.030559133345946267
ssp126,Sub-Saharan Africa (Southern),2045,0.29780024512109193,0.675122829270667,-0.12652952899022232
ssp126,Sub-Saharan Africa (Southern),2046,0.2029612932162248,0.7805328725137188,-0.14842328097362287
ssp126,Sub-Saharan Africa (Southern),2047,0.3000995448516832,1.0202594693302738,-0.08389915368739817
ssp126,Sub-Saharan Africa (Southern),2048,0.2182231742760905,0.6965886359349752,-0.1262195332716555
ssp126,Sub-Saharan Africa (Southern),2049,0.3038570164869956,0.7337526391000221,-0.09513248120156008
ssp126,Sub-Saharan Africa (Southern),2050,0.366272235657334,0.945429933666711,-0.05202589841962142
ssp126,Sub-Saharan Africa (Southern),2051,0.2382034123380592,1.0386869370952594,-0.23263192929348048
ssp126,Sub-Saharan Africa (Southern),2052,0.3186051984050131,0.8356410779383618,-0.052511012780072974
ssp126,Sub-Saharan Africa (Southern),2053,0.38940093683368815,0.8737778804680829,-0.09746604258984577
ssp126,Sub-Saharan Africa (Southern),2054,0.34194635690877107,0.8129600258816738,-0.07546705096804478
ssp126,Sub-Saharan Africa (Southern),2055,0.33077716557096437,0.7328881166264862,0.0015862646255939746
ssp126,Sub-Saharan Africa (Southern),2056,0.38932267741650506,0.9850458240229283,-0.04723347975841391
ssp126,Sub-Saharan Africa (Southern),2057,0.3481359264928159,0.8823701826025881,-0.06936505568786541
ssp126,Sub-Saharan Africa (Southern),2058,0.2578434834374974,0.8071551018486678,-0.32419796019194647
ssp126,Sub-Saharan Africa (Southern),2059,0.3281907265268771,0.8686602666541808,-0.08402141877299217
ssp126,Sub-Saharan Africa (Southern),2060,0.36777391899413914,0.8785922690402127,-0.0754096818016066
ssp126,Sub-Saharan Africa (Southern),2061,0.36409071199868137,0.8595442140100291,-0.005333501974212471
ssp126,Sub-Saharan Africa (Southern),2062,0.3917483438924556,0.936921369374702,-0.1001966469594695
ssp126,Sub-Saharan Africa (Southern),2063,0.4429583335085141,0.955715754971293,-0.005463511449261673
ssp126,Sub-Saharan Africa (Southern),2064,0.36110325519890196,0.9345467333170374,-0.09558250507625879
ssp126,Sub-Saharan Africa (Southern),2065,0.3645304406063552,0.9602820490525598,-0.3263296038199992
